run_id,experiment,subject_id,preview_name,namespace,isolation_enabled,phase,step,step_duration_s,total_reconcile_s,requeue_count,timestamp_utc
performance-s2-listmonk-isoTrue-014-29cbdd,performance,s2-listmonk,perf-cdce9b70,preview-pr-9645,True,test_suite,postgres-migrate,35.0,88.0,,2026-05-16T16:10:08.837492+00:00
performance-s2-listmonk-isoTrue-014-29cbdd,performance,s2-listmonk,perf-cdce9b70,preview-pr-9645,True,test_suite,saving,3.0,88.0,,2026-05-16T16:10:08.837518+00:00
performance-s2-listmonk-isoTrue-014-29cbdd,performance,s2-listmonk,perf-cdce9b70,preview-pr-9645,True,test_suite,smoke,6.0,88.0,,2026-05-16T16:10:08.837524+00:00
performance-s2-listmonk-isoTrue-014-29cbdd,performance,s2-listmonk,perf-cdce9b70,preview-pr-9645,True,test_suite,restore-regression,7.0,88.0,,2026-05-16T16:10:08.837528+00:00
performance-s2-listmonk-isoTrue-014-29cbdd,performance,s2-listmonk,perf-cdce9b70,preview-pr-9645,True,test_suite,regression,,88.0,,2026-05-16T16:10:08.837531+00:00
performance-s2-listmonk-isoTrue-014-29cbdd,performance,s2-listmonk,perf-cdce9b70,preview-pr-9645,True,test_suite,restore-e2e,6.0,88.0,,2026-05-16T16:10:08.837536+00:00
performance-s2-listmonk-isoTrue-014-29cbdd,performance,s2-listmonk,perf-cdce9b70,preview-pr-9645,True,test_suite,e2e,,88.0,,2026-05-16T16:10:08.837540+00:00
performance-s2-listmonk-isoTrue-014-29cbdd,performance,s2-listmonk,perf-cdce9b70,preview-pr-9645,True,test_suite,checkpoint_total,16.0,88.0,18.18,2026-05-16T16:10:08.837543+00:00
performance-s2-listmonk-isoTrue-015-02e6eb,performance,s2-listmonk,perf-e8b1e71c,preview-pr-9726,True,test_suite,postgres-migrate,39.0,85.0,,2026-05-16T16:12:04.001237+00:00
performance-s2-listmonk-isoTrue-015-02e6eb,performance,s2-listmonk,perf-e8b1e71c,preview-pr-9726,True,test_suite,saving,5.0,85.0,,2026-05-16T16:12:04.001265+00:00
performance-s2-listmonk-isoTrue-015-02e6eb,performance,s2-listmonk,perf-e8b1e71c,preview-pr-9726,True,test_suite,smoke,5.0,85.0,,2026-05-16T16:12:04.001270+00:00
performance-s2-listmonk-isoTrue-015-02e6eb,performance,s2-listmonk,perf-e8b1e71c,preview-pr-9726,True,test_suite,restore-regression,5.0,85.0,,2026-05-16T16:12:04.001273+00:00
performance-s2-listmonk-isoTrue-015-02e6eb,performance,s2-listmonk,perf-e8b1e71c,preview-pr-9726,True,test_suite,regression,,85.0,,2026-05-16T16:12:04.001637+00:00
performance-s2-listmonk-isoTrue-015-02e6eb,performance,s2-listmonk,perf-e8b1e71c,preview-pr-9726,True,test_suite,restore-e2e,4.0,85.0,,2026-05-16T16:12:04.001645+00:00
performance-s2-listmonk-isoTrue-015-02e6eb,performance,s2-listmonk,perf-e8b1e71c,preview-pr-9726,True,test_suite,e2e,,85.0,,2026-05-16T16:12:04.001649+00:00
performance-s2-listmonk-isoTrue-015-02e6eb,performance,s2-listmonk,perf-e8b1e71c,preview-pr-9726,True,test_suite,checkpoint_total,14.0,85.0,16.47,2026-05-16T16:12:04.001652+00:00
performance-s2-listmonk-isoTrue-016-b11908,performance,s2-listmonk,perf-9dd0de59,preview-pr-9033,True,test_suite,postgres-migrate,43.0,88.0,,2026-05-16T16:13:58.646221+00:00
performance-s2-listmonk-isoTrue-016-b11908,performance,s2-listmonk,perf-9dd0de59,preview-pr-9033,True,test_suite,saving,4.0,88.0,,2026-05-16T16:13:58.646240+00:00
performance-s2-listmonk-isoTrue-016-b11908,performance,s2-listmonk,perf-9dd0de59,preview-pr-9033,True,test_suite,smoke,4.0,88.0,,2026-05-16T16:13:58.646244+00:00
performance-s2-listmonk-isoTrue-016-b11908,performance,s2-listmonk,perf-9dd0de59,preview-pr-9033,True,test_suite,restore-regression,5.0,88.0,,2026-05-16T16:13:58.646246+00:00
performance-s2-listmonk-isoTrue-016-b11908,performance,s2-listmonk,perf-9dd0de59,preview-pr-9033,True,test_suite,regression,,88.0,,2026-05-16T16:13:58.646248+00:00
performance-s2-listmonk-isoTrue-016-b11908,performance,s2-listmonk,perf-9dd0de59,preview-pr-9033,True,test_suite,restore-e2e,6.0,88.0,,2026-05-16T16:13:58.646250+00:00
performance-s2-listmonk-isoTrue-016-b11908,performance,s2-listmonk,perf-9dd0de59,preview-pr-9033,True,test_suite,e2e,,88.0,,2026-05-16T16:13:58.646252+00:00
performance-s2-listmonk-isoTrue-016-b11908,performance,s2-listmonk,perf-9dd0de59,preview-pr-9033,True,test_suite,checkpoint_total,15.0,88.0,17.05,2026-05-16T16:13:58.646761+00:00
performance-s2-listmonk-isoTrue-017-566009,performance,s2-listmonk,perf-1ffebae1,preview-pr-9357,True,test_suite,postgres-migrate,40.0,86.0,,2026-05-16T16:15:54.762591+00:00
performance-s2-listmonk-isoTrue-017-566009,performance,s2-listmonk,perf-1ffebae1,preview-pr-9357,True,test_suite,saving,4.0,86.0,,2026-05-16T16:15:54.762608+00:00
performance-s2-listmonk-isoTrue-017-566009,performance,s2-listmonk,perf-1ffebae1,preview-pr-9357,True,test_suite,smoke,4.0,86.0,,2026-05-16T16:15:54.762612+00:00
performance-s2-listmonk-isoTrue-017-566009,performance,s2-listmonk,perf-1ffebae1,preview-pr-9357,True,test_suite,restore-regression,4.0,86.0,,2026-05-16T16:15:54.762614+00:00
performance-s2-listmonk-isoTrue-017-566009,performance,s2-listmonk,perf-1ffebae1,preview-pr-9357,True,test_suite,regression,,86.0,,2026-05-16T16:15:54.762616+00:00
performance-s2-listmonk-isoTrue-017-566009,performance,s2-listmonk,perf-1ffebae1,preview-pr-9357,True,test_suite,restore-e2e,5.0,86.0,,2026-05-16T16:15:54.762618+00:00
performance-s2-listmonk-isoTrue-017-566009,performance,s2-listmonk,perf-1ffebae1,preview-pr-9357,True,test_suite,e2e,,86.0,,2026-05-16T16:15:54.762620+00:00
